,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
125,"Spa, Basketball Court, Club House",2017-03-05 15:05,sanfrancisco,6016704438,https://sfbay.craigslist.org/nby/apa/6016704438.html,2.0,1028.0,2368.0,https://sfbay.craigslist.org/reply/sfo/apa/6016704438,
126,Top Notch Living Home Available at Easy Cost  â�¤,2017-03-05 15:04,sanfrancisco,6031018326,https://sfbay.craigslist.org/eby/apa/6031018326.html,2.0,1188.0,2350.0,https://sfbay.craigslist.org/reply/sfo/apa/6031018326,
127,Apartment in Fremont | Pathfinder Village Apartments,2017-03-05 15:04,sanfrancisco,6031094278,https://sfbay.craigslist.org/eby/apa/6031094278.html,2.0,900.0,2349.0,https://sfbay.craigslist.org/reply/sfo/apa/6031094278,
128,"Central Berkeley, 2br/1ba; great location",2017-03-05 15:02,sanfrancisco,6031101904,https://sfbay.craigslist.org/eby/apa/6031101904.html,2.0,,2499.0,https://sfbay.craigslist.org/reply/sfo/apa/6031101904,
129,Remodeled 2 bed room/2 bath room apt available,2017-03-05 14:59,sanfrancisco,6031097980,https://sfbay.craigslist.org/eby/apa/6031097980.html,2.0,900.0,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031097980,
130,JUST LISTED/NEWLY RENNOVATED 2BRD/1.5 BATH,2017-03-05 14:51,sanfrancisco,6031088373,https://sfbay.craigslist.org/nby/apa/6031088373.html,2.0,1000.0,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6031088373,
131,2 BED/1 BATH unit available on 3136 Coolidge Ave!,2017-03-05 14:51,sanfrancisco,6031075434,https://sfbay.craigslist.org/eby/apa/6031075434.html,2.0,,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6031075434,
132,"Pet-Friendly, Beautiful 2BR/2BA Now Available",2017-03-05 14:51,sanfrancisco,6031087902,https://sfbay.craigslist.org/nby/apa/6031087902.html,2.0,920.0,2077.0,https://sfbay.craigslist.org/reply/sfo/apa/6031087902,
133,2BDRM 1 BA 1Mi from Bart w/ pool and patio,2017-03-05 14:41,sanfrancisco,5997797709,https://sfbay.craigslist.org/eby/apa/5997797709.html,2.0,890.0,2099.0,https://sfbay.craigslist.org/reply/sfo/apa/5997797709,
134,2 Bedroom Duplex,2017-03-05 14:38,sanfrancisco,6031071270,https://sfbay.craigslist.org/nby/apa/6031071270.html,2.0,1122.0,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6031071270,
135,1060 sq.ft. 2bd 2ba Beautiful & Spacious Apartment at The Lodge!,2017-03-05 14:36,sanfrancisco,6031069349,https://sfbay.craigslist.org/nby/apa/6031069349.html,2.0,1060.0,2105.0,https://sfbay.craigslist.org/reply/sfo/apa/6031069349,
136,Townhouse at Warm Springs Fremont area with Award winning Schools,2017-03-05 14:35,sanfrancisco,6031067425,https://sfbay.craigslist.org/eby/apa/6031067425.html,2.0,1096.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6031067425,
137,current. Call now 3 bed 2 bath,2017-03-05 18:23,sanfrancisco,6031223911,https://sfbay.craigslist.org//stockton.craigslist.org/apa/6031223911.html,3.0,1310.0,2018.0,https://sfbay.craigslist.org/reply/sfo/apa/6031223911,
138,Beautiful House in Upscale Spanos Park with Great Schools in Stockton,2017-03-05 14:36,sanfrancisco,6031055303,https://sfbay.craigslist.org//stockton.craigslist.org/apa/6031055303.html,4.0,2100.0,2295.0,https://sfbay.craigslist.org/reply/sfo/apa/6031055303,
139,"Nice home south Salinas 3 bedroom $2,100",2017-03-05 16:59,sanfrancisco,6015586016,https://sfbay.craigslist.org//monterey.craigslist.org/apa/6015586016.html,3.0,1275.0,2100.0,https://sfbay.craigslist.org/reply/sfo/apa/6015586016,
140,BRAND NEW 3BD 3BA HOUSE FOR RENT IN POCKET-GREENHAVEN,2017-03-05 18:14,sanfrancisco,6031318597,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031318597.html,3.0,1954.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6031318597,
141,excellent and established school district,2017-03-05 17:21,sanfrancisco,6021808553,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6021808553.html,4.0,2400.0,2450.0,https://sfbay.craigslist.org/reply/sfo/apa/6021808553,
142,Fantastic Deal å¤§ On This Gorgeous Home With Yard.,2017-03-05 16:48,sanfrancisco,6031155009,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031155009.html,4.0,2113.0,2180.0,https://sfbay.craigslist.org/reply/sfo/apa/6031155009,
143,4 BR 2 BA Available 9/1,2017-03-05 16:41,sanfrancisco,6031204908,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031204908.html,4.0,1500.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031204908,
144,3 BEDROOM 2 BATH TOWN HOME WITH 2 CAR W/ DIRECT ACCESS GARAGE,2017-03-05 16:27,sanfrancisco,6031204386,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031204386.html,3.0,1270.0,2267.0,https://sfbay.craigslist.org/reply/sfo/apa/6031204386,
145,Lincoln Rent Includes Internet & Health Club Membership,2017-03-05 16:23,sanfrancisco,6031199466,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031199466.html,5.0,3000.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6031199466,
146,Available for touring on Saturday's and Sunday's!!!,2017-03-05 16:05,sanfrancisco,6031177961,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031177961.html,2.0,1159.0,2219.0,https://sfbay.craigslist.org/reply/sfo/apa/6031177961,
147,Looking for A Bigger Place... Try Us!,2017-03-05 15:52,sanfrancisco,6027763753,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6027763753.html,3.0,1189.0,2058.0,https://sfbay.craigslist.org/reply/sfo/apa/6027763753,
148,Sign a 12 Mo Lease & Get 1st Mo Rent Free & Free Parking or Utilities!,2017-03-05 15:37,sanfrancisco,6031144174,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031144174.html,3.0,,2275.0,https://sfbay.craigslist.org/reply/sfo/apa/6031144174,
149,MOVE IN ASAP-VACANT LUXURY HOME READY FOR YOU!,2017-03-05 15:09,sanfrancisco,6031110517,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031110517.html,2.0,1160.0,2020.0,https://sfbay.craigslist.org/reply/sfo/apa/6031110517,
150,4 BR special in Cnetral Davis,2017-03-05 15:06,sanfrancisco,6031107604,https://sfbay.craigslist.org//sacramento.craigslist.org/apa/6031107604.html,4.0,1450.0,2195.0,https://sfbay.craigslist.org/reply/sfo/apa/6031107604,
0,Inner Richmond Apartment,2017-03-05 19:03,sanfrancisco,6028584359,https://sfbay.craigslist.org/sfc/apa/6028584359.html,2.0,,2900.0,https://sfbay.craigslist.org/reply/sfo/apa/6028584359,
1,Inner Mission Remodeled 2bedrooms 3 minutes walk to 24th St. Bart,2017-03-05 18:29,sanfrancisco,6031323106,https://sfbay.craigslist.org/sfc/apa/6031323106.html,2.0,,2800.0,https://sfbay.craigslist.org/reply/sfo/apa/6031323106,
2,Richmond District 2 bedroom Apartment for Rent,2017-03-05 18:15,sanfrancisco,6021285331,https://sfbay.craigslist.org/sfc/apa/6021285331.html,2.0,,2830.0,https://sfbay.craigslist.org/reply/sfo/apa/6021285331,
3,Desirable Brand New 2 br/1ba In-Law - Utilities WiFi Laundry INCLUDED!,2017-03-05 17:34,sanfrancisco,6031278272,https://sfbay.craigslist.org/sfc/apa/6031278272.html,2.0,460.0,2800.0,https://sfbay.craigslist.org/reply/sfo/apa/6031278272,
4,"Cozy 2BR, 1BA in a wonderful location",2017-03-05 16:27,sanfrancisco,6031203708,https://sfbay.craigslist.org/sfc/apa/6031203708.html,2.0,,2850.0,https://sfbay.craigslist.org/reply/sfo/apa/6031203708,
5,Central Richmond Bright Remodeled Apt w/ HW! ~ J.Wavro,2017-03-05 16:09,sanfrancisco,6031183073,https://sfbay.craigslist.org/sfc/apa/6031183073.html,2.0,,2795.0,https://sfbay.craigslist.org/reply/sfo/apa/6031183073,
6,2bd 2bth in-law,2017-03-05 13:00,sanfrancisco,6030922371,https://sfbay.craigslist.org/sfc/apa/6030922371.html,2.0,,2800.0,https://sfbay.craigslist.org/reply/sfo/apa/6030922371,
7,"Spacious In-law close to SFSU, Muni, and Ocean Beach",2017-03-05 12:44,sanfrancisco,6030905174,https://sfbay.craigslist.org/sfc/apa/6030905174.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6030905174,
8,"2 Bed - 2.5 Bath, Near Los Gatos Creek Trail, Spacious Closets",2017-03-05 10:28,sanfrancisco,6003940443,https://sfbay.craigslist.org/sfc/apa/6003940443.html,2.0,1040.0,2970.0,https://sfbay.craigslist.org/reply/sfo/apa/6003940443,
9,Wonderful 2beds 1bath for a long term lease,2017-03-05 10:06,sanfrancisco,6020505145,https://sfbay.craigslist.org/sfc/apa/6020505145.html,2.0,1175.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6020505145,
10,Amazing Apartment In North Beach (need roomate),2017-03-05 09:48,sanfrancisco,6030632154,https://sfbay.craigslist.org/sfc/apa/6030632154.html,2.0,,2550.0,https://sfbay.craigslist.org/reply/sfo/apa/6030632154,
11,"Nice 2 BDRM unit, hardwood floors, parking",2017-03-05 09:41,sanfrancisco,6030633657,https://sfbay.craigslist.org/sfc/apa/6030633657.html,2.0,900.0,2700.0,https://sfbay.craigslist.org/reply/sfo/apa/6030633657,
12,"$3000, 2 bedrooms, 1400, 47 Avenue, Apt4 @ Judah",2017-03-05 09:15,sanfrancisco,6030595171,https://sfbay.craigslist.org/sfc/apa/6030595171.html,2.0,850.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6030595171,
13,*OPEN HOUSE SUN MARCH 5*2 BR DUPLEX*LAKE VIEWS*PARKING AVAILABLE!*,2017-03-05 08:57,sanfrancisco,6030568000,https://sfbay.craigslist.org/sfc/apa/6030568000.html,2.0,,2595.0,https://sfbay.craigslist.org/reply/sfo/apa/6030568000,
14,"2 bedrooms, parking, 155,  20 Ave., Apt 4, SF",2017-03-05 08:51,sanfrancisco,5997321220,https://sfbay.craigslist.org/sfc/apa/5997321220.html,2.0,860.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/5997321220,
15,2 Bedroom 2nd Floor in Lower Pacific Heights,2017-03-05 08:48,sanfrancisco,6017562423,https://sfbay.craigslist.org/sfc/apa/6017562423.html,2.0,,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/6017562423,
16,"講中文,全新裝修ALL PRIVATE NEW 2 BEDRO",2017-03-05 08:27,sanfrancisco,6030503426,https://sfbay.craigslist.org/sfc/apa/6030503426.html,2.0,,2988.0,https://sfbay.craigslist.org/reply/sfo/apa/6030503426,
17,OPEN SUN 12-12:30PM-Ground floor. Private Sunny Yard (749 B 34th Ave),2017-03-05 08:08,sanfrancisco,6030486749,https://sfbay.craigslist.org/sfc/apa/6030486749.html,2.0,,2695.0,https://sfbay.craigslist.org/reply/sfo/apa/6030486749,
18,OPEN SUN 3:-3:30 Garden Apt (847A Vallejo St),2017-03-05 07:55,sanfrancisco,6030470505,https://sfbay.craigslist.org/sfc/apa/6030470505.html,2.0,,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/6030470505,
19,2-bed on desirable Irving Street,2017-03-05 03:53,sanfrancisco,6026759451,https://sfbay.craigslist.org/sfc/apa/6026759451.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6026759451,
20,2bed/1bath w parking,2017-03-05 01:05,sanfrancisco,6027331495,https://sfbay.craigslist.org/sfc/apa/6027331495.html,2.0,700.0,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6027331495,
21,"Townhouse W/ On-Site Management, In-Home Washers and Dryers!",2017-03-04 21:41,sanfrancisco,6003684652,https://sfbay.craigslist.org/sfc/apa/6003684652.html,2.0,1040.0,2970.0,https://sfbay.craigslist.org/reply/sfo/apa/6003684652,
22,UNIQUE HOME FOR RENT,2017-03-04 19:19,sanfrancisco,6027063932,https://sfbay.craigslist.org/sfc/apa/6027063932.html,2.0,1100.0,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6027063932,
23,1 Bath; Lots of Natural Light; Richmond District,2017-03-04 17:10,sanfrancisco,6029938732,https://sfbay.craigslist.org/sfc/apa/6029938732.html,2.0,,2700.0,https://sfbay.craigslist.org/reply/sfo/apa/6029938732,
24,Recently Renovated Apartment Minutes from the Bay Bridge!,2017-03-04 17:01,sanfrancisco,6029938905,https://sfbay.craigslist.org/sfc/apa/6029938905.html,2.0,,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6029938905,
25,"2 bdrm, 1 bath Clean Quiet Condo with Parking for Rent",2017-03-04 14:14,sanfrancisco,6029745580,https://sfbay.craigslist.org/sfc/apa/6029745580.html,2.0,800.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6029745580,
26,"Best of both world-Quiet on Vibrant Clement, Cafe, night life, more",2017-03-04 13:40,sanfrancisco,6026453410,https://sfbay.craigslist.org/sfc/apa/6026453410.html,2.0,800.0,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/6026453410,
27,"Bright Top Floor, Right next to Silver Terrace",2017-03-04 13:16,sanfrancisco,6029662703,https://sfbay.craigslist.org/sfc/apa/6029662703.html,2.0,,2899.0,https://sfbay.craigslist.org/reply/sfo/apa/6029662703,
28,Newly remodeled 2 + 1 bdr in quiet and safe Excelsior neighborhood,2017-03-04 13:14,sanfrancisco,5996735148,https://sfbay.craigslist.org/sfc/apa/5996735148.html,3.0,,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/5996735148,
29,"Discounted. view. 2wks free. 15 mins to Berkeley, free commute 2 SF",2017-03-04 12:00,sanfrancisco,6021750296,https://sfbay.craigslist.org/sfc/apa/6021750296.html,4.0,2000.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6021750296,
30,Quiet 2 Br/1 Ba In-Law in Lake District Near Public Transport,2017-03-04 11:41,sanfrancisco,6016617689,https://sfbay.craigslist.org/sfc/apa/6016617689.html,2.0,,2650.0,https://sfbay.craigslist.org/reply/sfo/apa/6016617689,
31,Nice cottage house,2017-03-04 11:38,sanfrancisco,6029499173,https://sfbay.craigslist.org/sfc/apa/6029499173.html,2.0,1100.0,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6029499173,
32,"2 Bed - 2.5 Bath, On-Site Maintenance, Near Los Gatos Creek Trail",2017-03-04 11:36,sanfrancisco,6005212006,https://sfbay.craigslist.org/sfc/apa/6005212006.html,2.0,1040.0,2970.0,https://sfbay.craigslist.org/reply/sfo/apa/6005212006,
33,"2 BR/2 BATH on Taraval St/24th Ave best location Muni, Library, shops",2017-03-04 11:24,sanfrancisco,6009784103,https://sfbay.craigslist.org/sfc/apa/6009784103.html,2.0,1200.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6009784103,
34,"2 bedroom backhouse walking distance to CCSF, SFSU and BART",2017-03-04 11:20,sanfrancisco,6019401015,https://sfbay.craigslist.org/sfc/apa/6019401015.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6019401015,
35,"Beautiful 2br across GG Park, Great Location&Value Open 3/5 rom 12:00",2017-03-04 10:42,sanfrancisco,6029414785,https://sfbay.craigslist.org/sfc/apa/6029414785.html,2.0,,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/6029414785,
36,Looking for roommate in 2 BR 2 Bath Marina Apartment,2017-03-04 10:41,sanfrancisco,6024877931,https://sfbay.craigslist.org/sfc/apa/6024877931.html,2.0,1200.0,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6024877931,
37,"Great Loc! Charming Classy Apt. Hardwd,Good Closets!EZ Muni & 24th St.",2017-03-04 10:33,sanfrancisco,6011258405,https://sfbay.craigslist.org/sfc/apa/6011258405.html,2.0,,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6011258405,
38,Senior Apartments; Elevator Building; Deck: Laundry,2017-03-04 10:02,sanfrancisco,6026287870,https://sfbay.craigslist.org/sfc/apa/6026287870.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6026287870,
39,Remodeled 2 Bedroom Apartment,2017-03-04 09:59,sanfrancisco,6019502558,https://sfbay.craigslist.org/sfc/apa/6019502558.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6019502558,
40,"2 BR 1 BA downstairs unit with private entrance, garden access",2017-03-04 09:59,sanfrancisco,6004594552,https://sfbay.craigslist.org/sfc/apa/6004594552.html,2.0,,2700.0,https://sfbay.craigslist.org/reply/sfo/apa/6004594552,
41,3900 ADELINE EMERYVILLE - CONSIDER THE EAST BAY! OPEN HOUSE TODAY/SUN!,2017-03-04 09:19,sanfrancisco,6029234566,https://sfbay.craigslist.org/sfc/apa/6029234566.html,2.0,842.0,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6029234566,
42,Newly Remodeled Ground Floor 2 Bedrooms for Rent,2017-03-04 08:59,sanfrancisco,6029232418,https://sfbay.craigslist.org/sfc/apa/6029232418.html,2.0,770.0,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6029232418,
43,2bed/1bath/dining/living/kitchen-upstairs flat,2017-03-04 02:39,sanfrancisco,6024077820,https://sfbay.craigslist.org/sfc/apa/6024077820.html,2.0,1200.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6024077820,
44,Charming Apt. In Great Noe Valley local! Hardwd.E-Z Trans,2017-03-04 01:04,sanfrancisco,6007680904,https://sfbay.craigslist.org/sfc/apa/6007680904.html,2.0,,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6007680904,
45,"Best Value Two Bedroom, One Bath",2017-03-03 23:36,sanfrancisco,5991401953,https://sfbay.craigslist.org/sfc/apa/5991401953.html,2.0,,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/5991401953,
46,"Beautiful, Secluded, Richmond Flat",2017-03-03 23:32,sanfrancisco,6023001243,https://sfbay.craigslist.org/sfc/apa/6023001243.html,3.0,1000.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6023001243,
47,"Well-lit, fresh paint, w/parking",2017-03-03 21:21,sanfrancisco,6025516981,https://sfbay.craigslist.org/sfc/apa/6025516981.html,2.0,,2775.0,https://sfbay.craigslist.org/reply/sfo/apa/6025516981,
48,Forest Hill - Dazzling 2 Bed 1 Bath In-Law,2017-03-03 21:09,sanfrancisco,6016758043,https://sfbay.craigslist.org/sfc/apa/6016758043.html,2.0,950.0,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6016758043,
49,2BR/1BA/near USF/SFSU/Richmond/GGP/Perfect for students,2017-03-03 20:55,sanfrancisco,6022830174,https://sfbay.craigslist.org/sfc/apa/6022830174.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6022830174,
50,2 Bedroom Modern Large Apartment with own laundry unit!,2017-03-03 20:00,sanfrancisco,6024892759,https://sfbay.craigslist.org/sfc/apa/6024892759.html,2.0,800.0,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6024892759,
51,Private Garden Cottage,2017-03-03 19:30,sanfrancisco,6028647744,https://sfbay.craigslist.org/sfc/apa/6028647744.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6028647744,
52,Reduced!!Charming Apt. In Great Noe Valley local! Hardwd.E-Z Trans,2017-03-03 18:55,sanfrancisco,6003243176,https://sfbay.craigslist.org/sfc/apa/6003243176.html,2.0,,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6003243176,
53,Lg 2 br living+kitchen Art Deco GG park garage/see open house schedule,2017-03-03 18:44,sanfrancisco,6019408849,https://sfbay.craigslist.org/sfc/apa/6019408849.html,2.0,,2995.0,https://sfbay.craigslist.org/reply/sfo/apa/6019408849,
54,Available NOW: Spacious 3-BR and 1-Bath near MUNI and BART,2017-03-03 18:10,sanfrancisco,6025041853,https://sfbay.craigslist.org/sfc/apa/6025041853.html,3.0,,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6025041853,
55,Beautiful downtown Spacious Apartment,2017-03-03 18:07,sanfrancisco,6028580522,https://sfbay.craigslist.org/sfc/apa/6028580522.html,2.0,,2550.0,https://sfbay.craigslist.org/reply/sfo/apa/6028580522,
56,3-BR and 1-Bath Apartment for Rent at Monterey Heights near Glen Park,2017-03-03 17:52,sanfrancisco,6024795226,https://sfbay.craigslist.org/sfc/apa/6024795226.html,3.0,1100.0,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6024795226,
57,Spacious 2br/1ba with parking,2017-03-03 16:15,sanfrancisco,6025090266,https://sfbay.craigslist.org/sfc/apa/6025090266.html,2.0,,2750.0,https://sfbay.craigslist.org/reply/sfo/apa/6025090266,
58,Spacious 2 BD/1BA with VIEW- Bernal Heights,2017-03-03 15:36,sanfrancisco,6028429115,https://sfbay.craigslist.org/sfc/apa/6028429115.html,2.0,,2885.0,https://sfbay.craigslist.org/reply/sfo/apa/6028429115,
59,Two Bedroom Apartment - Parking Available,2017-03-03 14:32,sanfrancisco,6024194259,https://sfbay.craigslist.org/sfc/apa/6024194259.html,2.0,,3000.0,https://sfbay.craigslist.org/reply/sfo/apa/6024194259,
60,New two bedroom apartment!,2017-03-03 14:31,sanfrancisco,5985528382,https://sfbay.craigslist.org/sfc/apa/5985528382.html,2.0,,2999.0,https://sfbay.craigslist.org/reply/sfo/apa/5985528382,
61,Cozy in-law apartment in quiet neighborhood,2017-03-03 14:21,sanfrancisco,6028318584,https://sfbay.craigslist.org/sfc/apa/6028318584.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6028318584,
62,Nice modern 2-bedroom with garage,2017-03-03 14:16,sanfrancisco,6028321229,https://sfbay.craigslist.org/sfc/apa/6028321229.html,2.0,,2600.0,https://sfbay.craigslist.org/reply/sfo/apa/6028321229,
63,**OPEN SAT 3/4: 3:00-3:30PM** 2 BEDROOM GREAT LAUREL HEIGHTS AREA,2017-03-03 14:01,sanfrancisco,6028298325,https://sfbay.craigslist.org/sfc/apa/6028298325.html,2.0,,2980.0,https://sfbay.craigslist.org/reply/sfo/apa/6028298325,
64,Newly Remodeled SOMA Apartment Available Now!!,2017-03-03 13:44,sanfrancisco,6013964890,https://sfbay.craigslist.org/sfc/apa/6013964890.html,2.0,,2900.0,https://sfbay.craigslist.org/reply/sfo/apa/6013964890,
65,SPACIOUS AND BEAUTIFUL 2 BEDROOM /1 BATH AT OCEAN BEACH!!!,2017-03-03 13:12,sanfrancisco,6028224226,https://sfbay.craigslist.org/sfc/apa/6028224226.html,2.0,,2950.0,https://sfbay.craigslist.org/reply/sfo/apa/6028224226,
66,Quiet 2 Br/1 Ba In-Law in Lake District Location Near Public Transport,2017-03-03 13:05,sanfrancisco,6028213757,https://sfbay.craigslist.org/sfc/apa/6028213757.html,2.0,,2650.0,https://sfbay.craigslist.org/reply/sfo/apa/6028213757,
